comment,n_star,date_time,label,positive_count,neutral_count,negative_count
mua 3 ngày máy dùng okpin trâu chạy tương_đối mượt camera chụp hình nét lắm,4,7/8/2020,Positive,3,0,1
sản_phẩm tốt nhân_viên nhiệt tìnhmỗi tội trả_góp fe online hơi khó chơi game tốt đáng mua,5,26/07/2019,Positive,3,0,0
cấu_hình mạnh chơi game thoải_mái nóng pin trâu dùng tốt điểm trừ vỏ nhựa máy quá dài đút_túi quần lắm,4,13/04/2020,Positive,2,0,1
máy đẹpcảm ứng nói mượt trong tầm giápin trâu nói_chung hài_lòng về sản_phẩm,5,18/03/2019,Positive,4,0,0
pin mau tụt cam gọi mess hơi tối cảm_ứng tệ chơi game còn ok vs giá tiền,5,17/06/2019,Negative,1,1,3
mình mới mua joy 3 sao mình thấy 2 bên loa nghe bên mình hỏi lỗi ạ,4,21/02/2020,Negative,0,0,1
giá tốt máy ngon đẹp good chụp ảnh đẹp ít chơi game k mạnh lắm pin lâu xạc pn tải 10 phim gần 10 gb xem online máy nóng tí nào tốt khá hài_lòng chip mạnh hơn tí ai chơi game tốt hơn,5,9/4/2019,Positive,6,0,0
máy pin dùng lâu máy mượt màn_hình xem tuyệt dùng mượt_mà tuy hơi to cầm ko vướng tay,5,30/04/2019,Positive,3,0,0
máy thiết_kế đẹp hiệu_năng tốt cân đc game lq max setting pubg cam chụp đẹp cảm chụp hơi thiếu sức_sống kiểu cam iphone pin trâu tác vụ bình_thường đc 8h còn cày game hơn 4h nói_chung đáng tiền best choice tầm giá 4tr990,5,10/5/2019,Positive,5,1,0
máy dùng ổn mọi mặt tuy_nhiên vân tay còn hơi chán cập_nhật ổn hơn giá còn cao hãng khác,5,5/5/2019,Negative,1,0,2
máy đẹp cảm_ứng nhanh chụp ảnh đep cảm_giác mau hết pin mình biết thông_số sạc làm tn biết cục sạc nhanh 15w sang sung_công bôs nhỉ,5,21/10/2019,Positive,4,0,0
sản_phẩm phục_vụ nhu_cầu thông_thường người già hợp_lý người trẻ máy đáp_ứng tầm giánhiều sản_phẩm khác dùng sướng hơn pin 5000 4000 thôi,2,14/03/2020,Negative,0,1,1
dòng điện_thoại tầm trung a9 oppo 2020 đỉnh đỉnhcấu hình cao chụp ảnh đẹp chế_độ ưu_việt thông_minh mình hài_lòng sản_phẩm nàymặc dù trước_kia fan sam sung,5,29/09/2019,Positive,4,1,0
nokia thay_đổi trong sản_phẩm mới màn_hình hd 65 rỗ ko sạc nhanh tiếc ghê,3,5/6/2020,Negative,0,0,3
quá ngon nhậy cam thiếu sáng tốtvân tay nhậy al tốt giá hợp_lý,5,5/7/2019,Positive,4,0,0
wifi yếu luôn xài hở tí ko mạng dù wifi kết_nối mạng nhà mình mạnh bấm tắt wifi mở mạng ko xài ko mạng bàn_phím bấm hay out lun sms zalo mess trang_web ảnh_hưởng đến công_việc đổi hết 1 máy mặt lưng bung keo hở luôn giờ máy wifi bàn_phím,2,18/04/2020,Negative,0,0,2
sản_phẩm nói_chung dùng ổn có_điều 2 nano sim 2 chung khe thẻ_nhớ mua thù dùng hài_lòng lắm giới_thiệu phần kỹ,4,5/7/2020,Negative,1,0,2
a10s cài samsung music vài tiện_ích khác cắt bớt túi_tiền,3,15/09/2019,Neutral,1,0,1
mình xài tuần đánh_giá_như thiết_kế mỏng đẹp hơi dài tay mình camera bình_thường k dc nét qc hơi thất_vọng mình ít chơi geme thường lướt web xem phim thấy nhanh mượt pin đủ dùng ngày dài,3,13/10/2019,Positive,3,1,0
dùng tốt wifi nhanh game mượt nói_chung tốt trong tầm giá mua,4,18/03/2020,Positive,3,1,0
mình muốn cài_đặt mật_khẩu tắt nguồn làm thế_nào ad mong sớm phản_hồi,4,25/06/2020,Negative,0,0,0
mới mua gần 1 tháng sài khá ổn ạ pin sài đủ cả ngày coi youtube,5,13/12/2019,Positive,2,0,0
máy tốt mức giá ổn r pin ok sạc nhanh coi phim ok lướt fabook tốt chơi game hơi lát lắm,4,22/02/2020,Positive,2,2,0
máy quá ngon trong tầm giá ăn_đứt mấy con sam sung phân khúc xài iphone ss chuyển huawei xài luôn đến giờ bao_giờ thất_vọng về chất_lượng huawei,5,21/02/2020,Positive,2,1,0
máy mượt sạc nhanh pin_khỏe chụp ảnh hơi thất_vọng hay dùng oppo nói_chung ổn,5,20/04/2020,Positive,2,0,1
máy toàn lỗi camera biết lỗi phần_mềm hay saopin nhanh hếtchán quakjkkkkkk,1,6/5/2020,Negative,0,0,3
mới mua hum nay nói_chung sản_phẩm tuyệt_vời cam đẹp pin trâu nhân_viên tư_vấn nhiệt_tình,5,11/6/2020,Positive,4,0,0
mình máy siêu ổn giá 6trlấy máy hôm 15 đến giờ lỗi đáng_kể đánh_giá khác camera chấp_nhận pin trâu tác vụ mượt cảm_biến vân tay bên cạnh siêu nhanhlỡ chạm mở đượcmic loa wifi 4g ổn mng chê đâuchiến game tốt mình nghe nhạc nhắn_tin chơi 2 game nặng kia mượt_mà nha,5,10/5/2020,Positive,4,2,0
phí tiền mua đt xem hở quảng_cáo tắt thoát về màn_hình chínhrồi nhập nhận_xét nó quảng_cáo mang nhân_viên kêu đt nó quảng_cáo như_vậy nàymua đt khác đừng mua mây bán xong phủi_tay,1,15/01/2020,Negative,0,0,3
chào shop e hỏi chút e mới mua ss galaxy s20 chi_nhánh ở xã đàn khoảng 1 tuần đến bây_giờ em gọi điện micro thu âm khó nghe to nhỏ thi_thoảng còn tiếng rít kiểu sột_soạt nch e cầm đt giữ nguyên ở một khoảng_cách cố_định làm_sao ạ micro đt vấn_đề k,4,27/05/2020,Negative,0,0,1
mới mua đt đc 1 tháng đt quá tệ camera xấu pin sac nhanh sac chậm mới 75 báo đầy ròy nóng chắc đổi máy mới sài quá hàng việt nam quá tệ trong tầm giá nàythất vọng,1,17/05/2020,Negative,0,1,4
mua dc 4 ngày nói_chung dt quá êm mượt sang_trọng phong_cách nhân_viên phục_vụ chu_đáo,5,2/8/2018,Positive,3,0,0
ram 2gb chơi game hơi yếu,1,2/10/2019,Negative,0,0,1
16 triệu mua 1 smartphone thiết_kế lạ 1 phần_mềm bảo_mật lẻ nguyên_thủ mới dùng đến,5,15/11/2019,Negative,0,0,0
điện_thoại sài tốt mạng pin ok chụp hình quay video đẹp nhân_viên dmx hỗ_trợ nhiệt_tình,5,19/07/2020,Positive,5,0,0
gom lúa 1 tháng đủ mua con 4g64g sáng láy máy giảm còn 3tr9 con 66g quất luôn suy nghĩmáy khỏi chê giá bỏ nokia vsmart thôi,5,20/02/2020,Positive,3,0,0
pin tốt sạc nhanh game mát xứng_đáng trong tầm giá gặp lỗi mọi người bảo,5,21/04/2020,Positive,4,0,0
quá tệ mua đt samsung trừ đồng s notemàn hình rỗ loa rè chơi game lắc khỏi nói,1,22/12/2019,Negative,0,0,4
mới nhận em nó về xài 4 hômpin tụt nhanh cảm_ứng mượt vân tay ổn tội ưng về pin,1,2/2/2020,Neutral,1,0,1
sản_phẩm tôt đẹp măt lưng sáng bóng pin khá trâu,5,10/6/2019,Positive,3,0,0
máy xài tốt chụp ảnh đẹp ko lỗi_lầm thiết_kế bằng kính quá đẹp vân tay nhạy,5,29/12/2019,Positive,4,0,0
pin bền cảm_ứng tốt sài ok loa ngoài hơi bé bắt sóng wifi hơi kém màn_hình hiển_thị tốt màn_hình lớn,5,19/02/2020,Positive,2,1,0
mình mới mua máy hôm_qua máy quá tốt giá tiền pin trâu chơi game mượt bật 4g chơi hết trận tụt 2 pin nhân_viên tư_vấn nhiệt_tình chăm_sóc khách_hàng tốt,5,16/10/2019,Positive,4,1,0
nhân_viên nhiệt_tình nhưg bên bán trả_góp fe home credit làm_ăn k hiểu nổi ng ta góp thág đàg hoàng k thiếu 1ngàn nhưg mua góp k duyệt hồ_sơ dở_tệ nhan vien tgdd thi ok,5,11/6/2020,Neutral,0,1,0
máy dùng mượt mình thích nhất khoá vân tay nhạy chơi game hết chổ chê,5,5/11/2017,Positive,2,0,0
máy xài mượt màcho dù 4 năm thua_kém dòng android tầm trung,4,30/04/2020,Positive,1,0,0
định mua máy ram bộ_nhớ cao pin tốt tiếc sạc nhanh,5,7/3/2020,Positive,1,1,0
mọi thứ tạm ổn nhận bản cập_nhật tháng 10chỉ pin nhanh tụt hơncamera tốt,3,2/11/2019,Negative,0,1,2
mọi thứ ok mới nhận máy hôm đmx phố giắt nhân_viên tư_vấn quá nhiệt_tình chiến game khỏi bàn tội ko fun hđ đc,5,21/04/2020,Positive,2,0,0
mình mua hôm naymáy đẹpcấu hình khoẻphù hợp giá thànhkhuyên mua,5,27/04/2020,Positive,4,0,0
dùng 1 tháng hiện_tượng đứng máy mức_độ bảo_mật ok lắm,1,28/02/2020,Negative,0,0,2
khuyên ai mua máy chơi game mua câu hình máy mạnh pin trâu nói_chung máy ok hết trừ 1 điểm về cuộc_gọi đến ko nhận loa cuộc_gọi người_ngoài nghe hết máy lỗi cuộc_gọi ko đổi máy khác hơi thất_vọng tgdd thứ ko về nhà biết ai mình ko buồn,4,8/4/2020,Positive,3,0,1
mua hôm 101 máy tốt mượt bin bền dùng 3 ngày mới sạc cam tạm đc nói_chung ổn trong tầm giá nhân_viên chu_đáo nhiệt_tình,5,15/01/2020,Positive,4,2,0
máy chạy khá mượt cài thẻ_nhớ làm bộ_nhớ trong cầm pin lâu công_nghệ tiết_kiệm pin tốt màn_hình đẹp hài_lòng về sản_phẩm,5,10/7/2020,Positive,4,0,0
sp tốtpin trâu came đẹpsạt nhanh chíp g90t mạnh thật k nóng máy youtube ns,4,7/11/2019,Positive,4,0,0
1 tuần sử sản_phẩm cảm_thấy máy ngon sài ok giá hợp_lí chơi game ok mượt_mà gặp lỗi,5,29/10/2019,Positive,3,0,0
máy đẹp chụp hình xinh sài khá êm pin ok sài ngày chiến game không_chiến game chắt cả ngày zậy trâu chơi game giật laq mua còn khuyến_mãi giảm 1 triệu nói_chung k chê 1 dòng mày 8g ram 128gb bộ_nhớ màu đẹp_mắt quyết_định mua em đúng xứng_đáng,5,6/1/2020,Positive,7,0,0
mới mua redmi note 9s hôm 304 tắt máy tầm 15 phút sử_dụng người khác nhắn_tin gọi zalo mess mặc_dù chắc_chắn wifi tốt quá tệ quá bất_tiện,1,2/5/2020,Negative,0,0,2
máy quá tệ vs tầm giá mua đc 1 tháng chơi game đơ giật làm đơ nt mes hay zalo v ủa 8tr hay 3 tr_vậy,1,11/2/2020,Negative,0,1,2
mình mới mua đc 2 ngày nói_chung mọi tác vụ tốt hợp túi_tiền còn mọi người đắn_đo 3990k mọi người ko đòi_hỏi máy 10 triệu hay 20 triệu j,4,30/06/2020,Positive,2,0,0
mới dùng chụp ảnh đẹp cảm_biến vân tay phía hơi khó sử_dụng chút dùng một ngón_trỏ hơi ai bàn_tay nhỏ mới sử_dụng thấy pin tốt dùng thoải_mái,4,14/08/2020,Neutral,2,0,2
e hỏi tại_sao e đeo phone loa ngoài mghe ạ giải_đáp e vs ạ,4,10/6/2019,Negative,0,0,0
sóng wifi hơi yếu chút pin quá châu tác vụ thông thườn 12h trai ngiệm mượt giá ủng_hộ đánh_giá cao thương_hiệu ok,5,30/06/2020,Positive,2,0,1
sản_phẩm tốt giá_cả phù_hợp học_sinh sinh_viên dùng down app học ngoại_ngữ làm mình cực_kì hài_lòng tốt trong tầm giá kiểu_dáng đẹp,5,3/6/2020,Positive,2,1,0
vừa_nãy mình đi mua điện_thoại ở thế_giới di_động chị kia ở cửa_hàng nói tất_cả sản_phẩm smatphone bên cửa_hàng nhập về bóc hộp kiểm_tra bày sản_phẩm kệ hàng khách_hàng xem mình hoảng luôn máy ko nguyên hộp nguyên seal ai mua điện_thoại gặp tình_huống ko nhỉ mọi người,1,12/6/2020,Negative,0,0,1
13990000 đáng mua lấy máy về 1 tuần tất_cả ok ko thua 8plus nhanhmạnhmượt game nhanh ko đứng androi khác đa_nhiệm tốt game out đọc báo xem youtube còn game kém về bin thôi tóm tầm trung mua 7plus ăn tất máy khác,5,21/12/2018,Positive,3,0,0
camera máy gọi quá tệ đi chụp canh đi canh lần zoom hầu_như thấy luôn bàn_phím chậm_rì wifi bắt sóng quá kém mọi người đừng mua máy quá thất_vọng về vsmart,1,8/3/2020,Negative,0,0,4
mình mới mua về sử_dụng 3 ngày cảm_thấy mọi thứ ổn pin đủ dùng 1 ngày chơi game liên_tục khoảng 56h máy hơi ấm onl game liên_tục sạc pin cảm_thấy nhanh đầy máy ok trong tầm giá 5 trnhân_viên tư_vấn nhiệt_tình,5,20/05/2019,Positive,3,2,0
mua xiaomi not 7 sài tầm 2 ngày khá ok liên_quân mượt k bằng iphone lắmpin trâu 9h sáng đến 15h chơi liên_tục game lq còn 30 pin,5,18/06/2019,Positive,3,0,0
mình cảm_nhận pin tụt nhanh bạn nói sài 1 ngày bth sạc nhanh tiết_kiệm thời_gian thiết_kế bắt_mắt,5,31/10/2019,Positive,2,0,0
máy hơi to dự_tính bù pin dung_lượng lớnmáy bấm êm màn_hình lớngiao hàng hành,5,7/11/2018,Positive,2,0,1
máy mới mua chua đc 1 tháng lỗi tai thỏ giờ đem bảo_hành hết 15 ngày thất_vọng quá dmx ơi,3,26/11/2019,Negative,0,0,1
điện_thoại hao pin thiệt cục bin 4000 sài còn tệ hơn cực bin 2650 s6edeg mình mới mua hao pin mới gê nản qúa,2,8/9/2019,Negative,0,0,1
máy đúng hàng mãkhó dùngvất vả anh giao hàng may nó nhận sim thôi tạm 190k đòi_hỏi,1,10/7/2020,Negative,0,0,0
ok hàng chuẩn pin trâuchơi game mượt,5,15/08/2020,Positive,3,0,0
máy đẹp hoạt_động mượt_mà còn vài điểm ok vân tay hoàn_hảo lắm cảm_biến ánh_sáng hoạt_động ổn_định,4,27/08/2019,Positive,2,0,1
máy dùng pin bền chạy ổn_định đặc_biệt chụp ảnh xóa_phông tuyệt_vời luôn mình thik hãng,5,20/08/2018,Positive,4,0,0
điện_thoại rẻ ngon cộng thêm hàng samsung yên_tâm hơn lựa_chọn hàng trung quốc thêm góp 0 lãi_suất trả hơn 300k,5,12/9/2019,Positive,3,0,0
sản_phẩm ko đặc_sắc chíp media teck củ chuốicầm 7tr thêm tí mua con v19 neo ngon hơn,1,3/6/2020,Negative,0,1,1
máy trải nghiệm tuyệt_vời nhanh_chóng màn_hình đẹp sạc pin cực nhanh âm_thanh chê chơi game mượty,5,9/7/2020,Positive,5,0,0
mình tậu em nó hôm_qua ok 5 sản_phẩm nhân_viên bán hàng nhé,5,30/11/2019,Positive,2,0,0
sản_phẩm mới thiết_kế bắt_mắt kèm dung_lượng pin lớn sài thoải_mái gần cả 2 ngày camera chụp ảnh cực rõ nét nhân_viên dễ_thương nói_chung hài_lòng,5,14/06/2020,Positive,4,0,0
gần 1 tháng sử_dụng mua ngày 1212019 đến 322020 thấy máy dùng ổn_định chơi game khá mượt tình_trạng nóng máy iphone chụp hình đẹp xạc pin nhanh cảm_biến vân tay khá nhậy trong tầm giá dùng ngon dùng iphone 7plus sang dùng e thấy quá hợp_lí nhu_cầu,3,3/2/2020,Positive,5,1,0
tôi sài ok máy dùng chê đâu dc còn mn dùng ntn tùy mn,4,29/12/2019,Positive,1,0,0
máy tốtsài êm mát k j chêđã mua về trải nghiệm có_lẽ comment chê_bai hãng đối_thủ chơi bẩn wak,5,25/05/2019,Positive,2,0,0
sản_phẩm kém mới mua một tháng dùng lỗi hàng đểu tiền đắt iphone 7plus,2,24/09/2018,Negative,0,0,2
not 10 2 điểm trừ 1 androi 10 cập_nhật phần mền ứng_dụng trong ch play load chậm kể_cả dùng wifi hay 4g điểm thứ 2 dắc cắm sạc máy dayl day kiểu khó_chịu điểm coi ko tính gửi tin nhắn zalo thỉnh_thoảng hơi đơ,4,29/02/2020,Negative,0,0,1
trợ năng phần thích_nghi cảm_ứng quá tệ thích_nghi trong game dỡ tệ pin ok trợ năng tệ hơn iphone xs max,1,20/11/2019,Neutral,1,0,1
điện_thoại ok chơi game mượt pin trâu nói_chung samsung thật tuyệt_vời,5,1/5/2020,Positive,4,0,0
mình mới mua 11 ngày pin còn 99 đc bảo_hành ko ạ ngày sạc 1 lần ko sạc dùng ko chơi game,4,9/11/2019,Negative,0,0,0
m mua sp đc 2 tháng nói_chung thích màn samsung đẹp chip xử_lý khỏe camera chụp ảnh đẹp pin khỏe mình hài_lòng sp mua giới_thiệu ng thân,5,1/7/2020,Positive,4,0,0
ad hỏi mình sạc pin đủ 100 nó hk tự ngắt báo còn 18h pin đầy cách khắc_phục ko sd,5,1/5/2019,Negative,0,0,0
mua tuần cam đẹp nét ảo loa lớn màn_hình thon dài đẹp vân tay nhận hơi lâu màn_hình nhạy máy mượt thấy dấu_hiệu lag chụp hình hơi nóng phần cam,5,28/07/2020,Neutral,2,0,2
mình biết sản_phẩm a71 màu hồng ạ sản_phẩm cảm_biến vân tay còn hạn_chế nhạy máy đơ kể_cả mở nguồn,2,20/06/2020,Negative,0,0,1
t dùng đt rồinhưng t thấy con t thấy tồi_tệ nhất trong tầm giápin trâu phần_mềm lolhay đơmua đk hơn 10 ngày thấy muốn bánkhuyên bạn nào mua đt chọn hãng huawei ổn_định nhất,1,22/04/2020,Positive,2,0,1
pin hết nhanh cảm_ứng vân tay nhạy nhập 3 4 lần mong phiên_bản câp nhật vân tay nhạy hơn,1,19/06/2019,Negative,0,0,2
dùng v smart bạn ạ hàng việt nam chất_lượng cao mình hài_lòng trong gđ dùng gần chục v smart,5,12/2/2020,Positive,1,0,0
mới mua ít hôm dùng thấy hài_lòng vs giá 7tr camera chụp bình_thường độ chị tiết thua ip6s pin dùng trong ngày ổn bật tiết_kiệm pin chơi game bình_thường đồ_họa trung_bình phần còn dùng ổn mượt,3,12/4/2019,Positive,3,1,1
máy tốt màn_hình quadhd cpu exynos 990 mạnh_mẽ camera 12 mp 64 mp tof 3d tuyệt nói_chung ok máy chạy mượt_mà ok,5,20/03/2020,Positive,4,0,0
nhân_viên dmx nhiệt_tình uy tính máy đẹp trải nghiệm tôt chất_lượng trong phân khúc,5,15/08/2020,Positive,2,1,0
quá tệ mới mua giật lác kinh_khủng nản dòng huwei chip thua xa mua tìm_hiểu,1,24/03/2020,Negative,0,0,2
tin nhăn gửi đi_đôi trạng_thái gửi kéo_dài kết_thúc thu sóng vinaphone yếu vạch sóng sim 1 hoặc 2 vạch nào,2,17/03/2020,Negative,0,0,1
tot chup anh dep pin trau mh dung ca mang hinh dep may ban cu noi ko on pin nay kia nhug mh thay mh dung hon 2 tuan thay may muot on tat ca,4,4/4/2020,Positive,5,0,0
chơi liên_quân nóng máy nóng muốn phỏng tay,3,26/03/2020,Negative,0,0,1
2 người chơi liên_quân nhau người kia vô trận đánh hết còn tui trận ram 8 kì_vậy thất_vọng quad,3,11/3/2020,Negative,0,0,2
thiết_kế đẹp hiệu_năng tốt giao_diện ios thân_thiện xài hơn 2 năm còn tốt,5,10/10/2018,Positive,3,0,0
dùng khá ok may mượt bắt wifi hơi kém tiếc mua hơi sớm giờ giảm_giá tận 1 củ tặng cả sạc biết thế mua muộn tí kkk,4,8/3/2020,Neutral,2,0,2
mình mới mua điện_thoại má mình sử_dụng nói_chung hài_lòng trong tầm giá không_thể đòi_hỏi hơn bạn nhân_viên ở đmx thân_thiện tư_vấn kỹ mình luôn ạ,4,15/08/2020,Positive,2,1,0
hao pin quá làm mọi cách tiết_kiệm pin nhỉnh hơn con huawei y7 prime dùng mua cách 2 năm mình một_chút,4,15/05/2019,Negative,0,0,1
pin mau tuột quá xoá ud ngầm 30p tuột 5khi mở wifi hỏi tuộc pin đúng ko,4,17/06/2019,Negative,0,0,1
một tháng sử_dụng cảm_thấy máy tốtpin khá trâuchơi game mượt k sạc nhanh sạc tầm 1tiếng rưỡi đầynói chung ổn trong tầm giá,5,2/8/2019,Positive,3,1,0
máy túi_tiền chụp hình đẹp hơn ip x loa nge hơi nhỏ cấu_hình mạnh chơi mượt đa_số loại game thị_trường điễn hình_như game con rắn,5,20/03/2020,Positive,3,0,1
máy tốt pin trâu chạy mượt camera khỏi bàn tuyệt máy chơi game bao phê bao mượt ngoài_ra sạc nhanh 1tieng 5 phút đầy pin nói chug ok về mọi thứ,5,15/07/2020,Positive,4,0,0
sao đt nó ám vàng quá còn lai khá ôn sắp tới chắc em đem đi kiểm_tra quá ám,3,5/3/2020,Neutral,1,0,1
máy xịn tốt loa lớn cầm nắm chắc cực tốt 1 máy tầm giá,5,12/6/2020,Positive,3,1,0
em hỏi con xiaomi note7 em đến hôm_nay miui 11 trong dòng máy thấp hơn sử_dụng chẳng_lẽ mua bên ttdd ko nâng_cấp,4,5/11/2019,Negative,0,0,0
chất_lượng máy kém dùng mới 4 tháng máy hay đơ quá thất_vọng nhấn nó mới,1,6/6/2020,Negative,0,0,2
sản_phẩm ko dc mong đợiđang dùng ip6 chuyển e thấy ko dc mượt thỉnh_thoảng hơi đơ còn mọi thứ bt pin ok nghe gọi mạng bt dc một ngày rưỡiandroi đa_dụng hơn ko mượt_mà dc bằng ios mình thích ip ở chỗ mượt_mà còn androi đa_dụng tiện íchnvtggd nhiệt_tình thân_thiện,3,1/5/2020,Positive,2,0,1
máy dùng ổnpin 4000 dùng nhanh tụt sạc pin máy nóng_hổi luônloa ngoài 2 dải_loa 1 bên thôi 1 bên giả còn mọi thứ dùng ổn,4,9/7/2019,Negative,1,0,2
tốt máy chơi game mượt chơi liên_quân combat 5 người ko thấy giật mặc_dù bật max cấu_hình chơi pubg quá tốt pin trâu sạc nhanh 1 tiếng đầy chơi game ko nóng máy nó ấm về chụp ảnh nó quá nét đẹp nói_chung máy tốt,5,9/8/2020,Positive,4,0,0
tầm giá dùng ok rùi chạy khá muot ít nóng máy màn_hình hiển_thị tốt pin ko dùng chế_độ chờ bật wifi tụt pin ak phai may bay roi tat wifi moi ko tụt,4,8/3/2020,Positive,3,1,1
chụp hình đẹp âm_thanh khá tốt pin sử_dụng lâu an_tâm sử_dụng chính_sách bảo_hành ok,4,11/9/2018,Positive,4,0,0
ss s20 pin 4000 ma thua cai s8 pin 3400 sai pin chạy trâu noi la thua,1,13/03/2020,Negative,0,0,1
quá_trình sử_dụng ưu_điểm sạc pin nhanh thiết_kế sang_trọng tính_năng xiaomi hay nhược_điểm bắt sóng wifi tệ dù ở gần quay video tạm giá pin tuột nhanh_chóng,3,12/3/2020,Neutral,1,2,0
chẳng biết bác sao chứe dùng thấy pin ok maxem phim ròng ko hết pin sacvân tay nhạy hơn ss nhiềunói chung oktầm giá đấy quá ok rồihơn e khác hãng kháctks tgdd,5,2/10/2019,Positive,3,1,0
lỗi pin tụt pin ngày lâu mới tụt lỗi màn mất cảm_biến di_chuyển màn_hình gửi đi bảo_hành gửi về thay màn roăng lồi cả ngoài biết buồn hay best số nhọ,1,19/06/2020,Negative,0,0,3
pin 4000 tuột pin khỏi bàn luôn sạc 100 sáng mất 10 pin trong chế_độ tiết_kiệm pin khuyên bạn xem_xét mua hàng,2,27/10/2019,Negative,0,1,1
sử_dụng vài ngày lỗi hay hiển_thị kết_nối internet vui_lòng thử,3,8/1/2020,Negative,0,0,1
đánh_giá ban_đầu sản_phẩm tốt ổn đa_nhiệm hơi kém 8g ram nhân_viên làm_việc dễ_thương nhanh gọn lẹ,4,11/5/2020,Positive,2,0,1
sai_lầm mua loại mua 1 năm giờ máy lab mạng treo máy thường_xuyên sai_lầm mau quay thà sài_asus,1,13/03/2020,Negative,0,0,3
đánh game out đơ máy sao ad lâu cả phút may tu khởi_động luôn máy xe lửa đc 2 hôm,4,15/04/2020,Negative,0,0,1
giá rẻ thiết_kế đẹp bộ_nhớ trong ram cao phù_hợp mua con học trực_tuyến trong mùa dịch,5,8/4/2020,Positive,3,0,0
sản_phẩm hầu_như bây h lỗi camera giống một tổ_chức nào xăm nhập camera lấy dữ_liệu,1,8/5/2020,Negative,0,0,1
đừng mong_đợi 1 máy giá_trị trung_bình cấu_hình cao samsung mang tui thấy ổn có_điều hơi nóng máy mọi thứ ok máy con trung_quốc,4,27/10/2019,Neutral,0,2,0
ngày đầu_tiên mua về khá tốt chơi pubg mất mẹ 12 pin ok hiểu đell hiểu sao ngày thứ 2 thứ 3 chai mẹn 8 pin hết sặc máy đến 100 pin 7h còn 65 11h củ_đậu khuyên tiết_kiệm tiền đừng mua thừa tiền kệ ai care,2,26/02/2020,Negative,0,0,2
mới đặt smartphone mới giá co 600k quá oke luôn 5 sao mua xài chữa_cháy oke,5,15/08/2020,Positive,2,0,0
sản_phẩm tốt trong tầm giámới dùng nửa tháng thấy mọi thứ oksạc nhanhpin_khỏe,5,25/07/2020,Positive,2,1,0
máy mua 662019 pin còn 96 ổn ad đêm tụt 3 pin bắt sóng 4g ổn_định,3,13/09/2019,Negative,0,1,1
máy tốt chup hình lấy nét nhanh màu đẹp cai thiên lag mới pin mang tốt giá_cả tot máy loại khác,5,23/08/2019,Positive,3,1,0
sản_phẩm tốt cấu_hình mạnh ổn trong tầm giá nhân_viên tư_vấn nhiệt_tình camera lồi dễ xước,5,6/1/2020,Positive,3,1,1
lí_do mình chọn đánh_giá cao người dùng thứ hai thích thiết_kế mặt màu_sắc ánh quang nhìn đẹp sang trải nghiệm thấy điện_thoại ok mọi thứ nhược_điểm trước_mắt nghe thoại hơi nhỏ nhân_viên bán hàng nhiệt_tình thân_thiện hiểu_biết rộng,5,29/06/2020,Positive,3,0,1
mới mua con khoảng 1 tuầnmọi thứ máy oknhưng chơi game hay bi đứng,5,4/6/2019,Positive,2,0,0
tôi mới xài đc 2 tuần mọi thứ chơi game xem fim ok hết tin k dùng nó tự xuống đặc_biệt quá 1 đêm vs lỗi màn_hình sọc hồng thật khoa chịu biết 1 đổi 1 trong vòng 1 tháng đc máy mới k mọi người,3,5/8/2020,Negative,1,0,2
sản_phẩm tốt trong tầm giá cấu_hình ổn thời_gian sử_dụng pin khá ổn thiết_kế đẹp phần màn_hình làm hơi dày phía,4,19/09/2019,Positive,3,2,0
sp lỗi thử đủ mọi cách đk,1,28/02/2020,Negative,0,0,1
mới mua màu đỏ 1 tuần shop nguyễn trãi q5 khỏi bàn_cãi về chất_lượng màn_hình to nét chip khủng pin trâu bùn đầu_tư thêm bộ sạc nhanh mới sạc nhanh shop nguyễn trãi vẻ thiếu bạn tư nữ,4,17/01/2020,Positive,3,2,0
mình mua 162 nói chumg máy sử_dụng tốt wifi băt sóng ko tốt lăm cải_thiện,4,22/02/2020,Positive,1,1,0
sản_phẩm ok pin tốt ko hiểu sao 1 tháng sử_dụng hiện_tượng out ứng_dụng vltk mobile youtube đột_ngột ram 4g,3,8/10/2019,Positive,2,0,1
ý_định mua con mình khuyên bạn tìm_hiểu dòng khác con dùng mượt bằng con khác phân khúc,2,5/8/2020,Negative,0,1,1
nói trừ hơi màu hết pin còn hoàn_hảo thái_độ phục_vụ nhân_viên tốt nhiệt_tình,5,9/8/2019,Positive,2,0,1
máy mượt chụp hình tốt riêng cục pin 3600 5 sao luôn nói_chung iphone cải_thiện pin dòng ip 7 ok tiết trang_bị sạc nhanh,2,28/08/2017,Positive,2,1,0
hồi mới mua máy thấy còn xài tốt update đầu_tiên thấy nản mới_đây nhất update mới_đầu tháng 1 up xong dạo 1 lượt muốn băm note 10 hả_giận,1,13/01/2020,Neutral,1,0,1
e hỏi máy dùng bình_thường bật wifi chơi liên_quân đc wifi mất trong 30 giây r tự nó liên_tục như_vậy 10 phút 1 lần chơi game k đc thế_là đt s ạ,4,31/08/2019,Negative,0,0,1
xài ok lắm có_điều hơi lag đôi đứng mới mua pin tuột nhanh còn về thấy nó tuột ít,3,5/11/2019,Positive,3,0,0
