index,comment,n_star,date_time,label
452,"Máy đẹp, pin khoẻ, sạc 2 tiếng dùng được hơn 4 ngày nghe nhạc, xem phim, nghe gọi, Facebook, Zalo....wifi bắt sóng tốt, chụp hình đẹp, nhân viên TGDD tư vấn nhiệt tình.",5,3 tuần trước,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{DESIGN#Positive};{SER&ACC#Positive};
453,"Tôi mua đc 3 tháng rồi , có rất ít điểm để nói về con này . Mọi cái đều nằm rất ok và đạt độ ngon hơn so tầm giá , chỉ có cái sạc hơn 80% máy mới hết nóng , cũng tầm 2h máy mới đầy . Nói chung rất ok . Bửa mới rớt mà ko bị bể màn hình , kính cường lực đúng như hãng ghi luôn , chứ iphone là toi rồi . Nói chung tôi yêu  hãng Vsmart này . Hàng Việt nam chất lượng cao là vậy .",5,3 tuần trước,{SCREEN#Positive};{BATTERY#Neutral};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
454,"máy em xài được một tuần khá là ok,pin trâu,mượt,với lại ít khi nóng máy mà có nóng thì nó không nóng lắm, không có hỗ trợ sạc nhanh nhưng sạc tầm 2 tiếng 3 tiếng vậy là được rồi, cam siêu đẹp luôn,chỉ có điều máy hơi nặng nên cầm mỏi tay một chút",4,21/01/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Negative};{GENERAL#Positive};
455,"Đả mua tại tgdđ nguyễn huệ,tuy phước,bình định,nhân viên rất nhiệt tình.nói chung là ok.",4,1 tuần trước,{GENERAL#Positive};{SER&ACC#Positive};
456,"Mọi thứ ổn.
Chỉ xin tư vấn về Pin 1 chút 
(Sạc đầy để qua đêm tụt khá nhanh so vs máy mới...
Thời gian đầu 2-3% bây giờ là 4-5% khá hoang mang 🙂 )
Vẫn đg 5☆ vì luôn tin tưởng TGDĐ",5,12/3/2020,{BATTERY#Negative};{GENERAL#Positive};{OTHERS};
457,"Sao loa của máy lúc to lúc bé thế ạ và máy rất hay bị nóng luôn, vào camera thì thỉnh thoảng lại đơ đơ lag lag",3,4/5/2020,{CAMERA#Neutral};{FEATURES#Negative};{PERFORMANCE#Negative};
458,"Mình mới mua được 1 tháng bản 2gb mà máy kiểu bị đơ v: biết thế mua relme, lần sau mưa sẽ né hãng này ra",1,7/8/2020,{PERFORMANCE#Negative};{SER&ACC#Negative};
459,"Nói chung là tuyệt vời mà mua hôm nay pin trâu mượt thì khỏi nói rồi 
Nv tgdd phục vụ nhiệt tình nè vui vẻ nữa 
❤️",5,2/11/2019,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
460,"Nhìn chung , nhân viên siêu thị thân thiện , đúng là hơi khó chịu về gặp nhân viên lúc nào cũng chào khiến khách hàng không được thoải mái, hơn nữa nhân viên mời chào mua thêm các phụ kiện như : sim , sạc dự phòng , bình giữ nhiệt .........hơi nhiều . Tạo cảm giác là chăn dắt khách hàng hơi nhiều , Mình mua máy Oppo reno2 F tổng thể máy ok , nhưng máy này có bị điểm trừ là nhanh xuống pin mặc dù mới đập hộp. Tạm thời mình tiếp tục trải nghiệm có vấn đề gì mình sẽ feedback cho mọi người tiếp. Điện Máy Xanh - Thanh Sơn - Phú Thọ.",3,4/2/2020,{BATTERY#Negative};{GENERAL#Positive};{SER&ACC#Neutral};{OTHERS};
461,"Oh thật bất ngờ 😍 sao khi cập nhật lên VOS 3.0 thì máy sài rất mượt lun ,chờ đợi mấy lâu nay  😘",5,4 tuần trước,{PERFORMANCE#Positive};
462,"Về phần cứng thì ok, nhưng phần mềm cần cải thiện hơn, khả năng tùy biến hướng tới người dùng chưa cao",4,13/07/2020,{PERFORMANCE#Neutral};
463,"Mới mua 21/8 tại tgdd đang giảm giá phẩm hiện ngon trong tầm giá cập nhật phiên bản 3.0  giao diện đẹp,  Qua trải nghiệm ưng ý sp cử việt nam. Ok🥰🥰🥰",5,3 tuần trước,{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
464,e này như đang bị lỗi phần mềm thì phải tải ứng dụng chạy được 1 ngày r hsau mở lại báo lỗi ko vào đc.nốt ruồi hoàn thiện ko tốt. xung quanh bị tối lem. đã đổi trả 1 lần. nói chung hơi hối hận khi mua e này,1,14/04/2020,{PERFORMANCE#Negative};{DESIGN#Negative};{GENERAL#Negative};
465,Máy đẹp. Dùng thích lắm luôn. Chơi Liên Quân với Free Fire mượt ghê. Đang tính mua thêm cái nữa cho ng nhà.,5,3/2/2020,{PERFORMANCE#Positive};{DESIGN#Positive};{OTHERS};
466,"Mới mua nhưng máy không nhận sim a còn tổng quát thì được rất tốt,cấu hình tốt,camamera được chơi game bình thường tốt trong tần giá",4,26/12/2019,{CAMERA#Neutral};{FEATURES#Negative};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
467,"Sạc hơi nóng với pin không được trâu
Bù cái sạc nhanh tốt 
Máy khá mượt 
Ns chung ok",4,11/7/2020,{BATTERY#Neutral};{PERFORMANCE#Positive};{GENERAL#Positive};
468,"đt tốt, nhân viên dễ thương, camera sắc nét, tầm giá 3tr mà đt như này thì quá tốt rồi ạ Nói chung nên mua nha mn",5,21/02/2020,{CAMERA#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
469,"máy đa nhiệm rất tốt,chỉ kém hơn mấy cái nokia s60 hồi xưa 1 tí thôi. realme 6 có thể chạy ch play + 1 ứng dụng khác mới bị đơ,lag à..sản phẩm xứng đáng giá 2.5tr,đứng vững luôn.",3,18/05/2020,{PERFORMANCE#Neutral};{PRICE#Neutral};{GENERAL#Positive};
470,"Mấy con chip mtk lúc đầu chơi game mượt đc vài tháng chạy chán phèo . .,........",3,26/03/2020,{PERFORMANCE#Negative};
471,Sản phẩm quá kém.dùng cảm ứng hay bị đơ.nói ching là ko ra gì.vừa mua đưicj 5 ngày mà đã muốn thay máy khác.máy móc như vậy mà cũng bán ra thị trường được.ko hiểu nỗi,1,28/06/2020,{FEATURES#Negative};{GENERAL#Negative};{OTHERS};
472,"Chip 636/4G mà giá 11tr ( hài ) loại này giá khoảng 6tr cao nhất rồi! Ae fan BB chắc củng ko ham loại này, có mua thì củng mua K2 xách tay cho rẻ!",1,8/2/2020,{PERFORMANCE#Negative};{PRICE#Negative};{OTHERS};
473,"Dạ cho em hỏi, tại sao lúc tin nhắn tới khi nhấn vào xem màn hình giật 1 cái vậy ạ.? Em mới mua hôm qua ạ.",3,1 tuần trước,{FEATURES#Negative};{OTHERS};
474,Sản phẩm rất chất lượng đừng nghe như lời nói phiến diện đồn thổi nhé mọi người mình là học sinh. Thật sự vô cùng hài lòng vs a70 ko có gì để chê cả vân tay tuy hơi kém tí nhưng mọi thứ khác đều tuyệt vời mọi người cứ yên tâm mua nha,5,2 tuần trước,{FEATURES#Negative};{GENERAL#Positive};
475,"Pin hao hơi nhanh , lúc chưa cập nhật phiên bản mới nghe blutooth bình thường . Cập nhật xong giật giật miết xài đc hơn 10 ngày rồi hịc",3,13/01/2020,{FEATURES#Negative};{PERFORMANCE#Negative};
476,"Sp đẹp mắt, chức năng thì hơi tệ,vd như rung kém chức năng rung bật tắt ko có tác dụng,ko có chế độ lưu sdt vào danh bạ sim,và một số lỗi nữa .... nói tóm lại là tệ",3,3 tuần trước,{FEATURES#Negative};{DESIGN#Positive};{GENERAL#Negative};
477,"Sau hơn 1tháng sử dụng mình cảm thấy máy này ổn tuy có chậm tí nhưng ngọc rồng, freefire,liên quân vẫn chơi được k giật lag nhiều nếu bạn k đòi hỏi quá cao pin chỉ 2500 nhưng xài được khá lâu điện thoại to kích thước bự hơn nokia 2.2 bắt wifi cũng tốt hơn 2.2 phải lúc đầu mùa 2cái này thì tiết kiệm được cũng khá nhiều mua vào đợt sale giá 790",5,12/4/2020,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Neutral};{DESIGN#Positive};{GENERAL#Positive};{OTHERS};
478,"m đã dùng máy redmi note 8 được 3 tháng. Nói chung máy ổn. Chơi game nặng hoặc dùng nhiều ứng dung máy cũng khá nóng. Khả năng đã nhiệm chưa tốt. Wifi thì đang xem tự nhiên tắt Và thỉnh thoảng bị giật lag khá khó chịu lại phải khởi động lại máy.A e nên cân nhắc, nếu mua để trải nghiệm thì ok.  Dùng lâu dài m nghĩ ko nên dùng máy này.",2,29/02/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Neutral};
479,"Mình mới nhận máy được 5 ngày. Tất cả mọi thứ đều rất tuyệt ngoại trừ việc cảm ứng của máy chưa được nhạy và tương xứng với cấu hình cho lắm. Đặc biệt là khi sạc máy nóng lên rất nhanh, nếu lắp cả ốp lưng thì máy sẽ đặc biệt nóng. Mình hy vọng có thể được hỗ trợ vấn đề này. Mình cảm ơn!",4,10/5/2020,{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Positive};{OTHERS};
480,"Máy cực kì tốt như đã quảng cáo nha các bạn, đừng nghe nhứng lời đàm tiếu, tin tưởng nhau cho cs tốt hơn",5,4/4/2020,{GENERAL#Positive};{OTHERS};
481,Mới mua hôm nay luôn. Mọi thứ rất tốt trừ camera thì quá tệ kg thể chấp nhận dc. Chụp ban đêm quá xấu,3,2/11/2019,{CAMERA#Negative};{GENERAL#Positive};{OTHERS};
482,"Sao ghi là Bộ nhớ 32GB mà mở lên chỉ 20GB xong chỉ tải những ứng dụng bình thường để lướt web giờ chỉ còn 16GB . ( chưa tải game nặng để choi nữa) 
   Phải mua thêm thẻ nhớ 32GB",3,21/04/2020,{STORAGE#Negative};
483,Pin yếu . Nếu đem dthoai ra ngoài thường xuyên thì ko nên mua . Cảm ứng ko được nhạy. Mới mua đã vậy chắc xài 1 thời gian chắc cũng ko bền,3,3 tuần trước,{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Negative};
484,M mua máy từ 5/9/2019 mà đến nay 3 tháng đã tụt mất 3% pin tháng đầu tụt đem ra đổi k cho đổi,1,7/12/2019,{BATTERY#Negative};{SER&ACC#Negative};
485,"Nhận vân tay quá yếu. Thêm nữa máy fps60 chơi liên quân mấy ngày đầu khá ngon, nhưng về sau bắt wifi quá yếu lag liên tục. Trong khi các điện thoại khác dùng chung 1 wifi nhưng con realme c1 hay redmi 8 của em tui lại chơi ngon lành, tuy 2 máy kia hình ko hd và fps chỉ được 30 nhưng bắt wifi rất ngon",1,28/06/2020,{FEATURES#Negative};{PERFORMANCE#Neutral};{OTHERS};
486,"Mới mua đt tối qua. Phân vân giữ oppo a9 và a50s. Quyết định mua a50s Đt dùng quá ok. Màn hình đẹp. Pin để qua đêm hụt có 1%... quá ưng.
Nv Thanh Ngân ở tgdd Trường Thi vừa xinh đẹp lại tận tình 😍😍😍",5,1/1/2020,{BATTERY#Positive};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
487,"Chưa ưng hẳn vì con chip 660 nhưng xung nhịp thấp nhất 1.8gh cũng ok, vẫn cho 5*
Thiết kế rất ok, nâng con chip lên sd 8x thì hoàn hảo luôn!",5,23/11/2019,{PERFORMANCE#Neutral};{DESIGN#Positive};
488,"Máy dùng oke lắm . nv tư vấn nhiệt tình ,dùng mượt, pin trâu , cảm ơn vingroup đã mang 1 sản phẩm vượt mong đợi , vote 5*",5,19/02/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
489,"Khuyên những ai tính mua điện thoại này thì suy nghĩ kĩ. Những bước kiểm tra cơ bản ở cửa hàng các bạn sẽ không nhận ra rằng đây là chiếc điện thoại cực kì kém. Màu sắc màn hình rất nhợt nhạt, khi bạn dùng ứng dụng kể cả ứng dụng nhẹ nhất tới 1 khoảng thời gian nhất định nó tự văng ra ngoài, những ứng dụng phức tạp hơn 1 tí thì nó phản hồi cực kì chậm luôn. Cân nhắc kĩ trước khi mua chứ sài riêng mình cảm thấy rất ức chế mặc dù mình chỉ dùng nó như là máy phụ thôi.",1,9/7/2020,{SCREEN#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
490,"Con này chơi game có tiết kiệm pin k ạ, e đang cần 1 con choie game, hiện tại đang sài ss ma nhanh hết pin quá :D",5,13/12/2019,{OTHERS};
491,Trước giờ mình chỉ sai oppo thôi...có điều k hiểu s mình mới đổi sang máy này thì pin có vấn đề sai nhanh hết k sai cũng bị tuột pin???,4,6/7/2020,{BATTERY#Negative};
492,"Máy mượt , ngon trong tầm giá ,khuyên mọi ng nên mua ,nhân viên tư vấn nhiệt tình 🙆",5,13/01/2020,{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
493,Máy dùng tốt.nhân viên nhiệt tình.mới có phiên bản mới chưa dám cập nhật .k bit dùng thế nào,5,23/07/2020,{PERFORMANCE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
494,"Tất cả dc .nhưng gọi video qua zalo.mess,.. Rất mờ ko biết do mìn mình hay nó thế",5,16/06/2019,{SCREEN#Negative};{GENERAL#Positive};
495,Cái gì vậy mở khoá khuôn mặt người lạ cúng mở đc ? Giờ mới biết à...các tính năng khác vấn OK... Chụp đã xấu dùi ko nói làm gì nhưng hơi hụt hống tí,3,15/01/2020,{CAMERA#Negative};{FEATURES#Negative};{GENERAL#Positive};
496,"Mới mua sạc hơn tiếng đầy, giờ sạc 4 tiếng chưa đầy pin. Lạy mấy bố mìxào. Cân nhắc khi mua ạ",1,9/6/2020,{BATTERY#Negative};{GENERAL#Neutral};{SER&ACC#Negative};
497,Máy đẹp cấu hình ổn pin OK vân tay nhạy . Giá 3790k là quá ngon rồi. Thấy có mấy bạn chê nhưng mình thấy ngon mà .( Chắc mấy bạn xui lấy nhằm máy bị lỗi thôi ),5,3 tuần trước,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Positive};{GENERAL#Positive};{OTHERS};
498,"Máy đỉnh trong phân khúc,mượt mà k có gì để chê,từ giờ mình sẽ trung thành với hàng việt nam",5,1 tuần trước,{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
499,"máy mạnh,pin trâu kinh khủng khiếp, nói chung tuyệt vời trong tầm giá 6tr , còn độ bền thì sau này mới biết được",5,15/05/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
500,Hu hu sao mà pin tụt nhanh thế sao Sài đây k dám gắn sim Sài để chế độ máy bay Sài wifi vẫn nhanh hix @@,4,25/12/2019,{FEATURES#Positive};{BATTERY#Negative};
501,Mua máy được 1 tuần...pin tuột hơi nhanh...nhưng nếu chơi 1 vài trận game...lượt web..facebook zalo hay tiktok các kiểu thì tầm đến 18h chiều mới cắm sạc....còn lại về hiệu năng..camera đều rất ổn..,4,24/02/2020,{CAMERA#Positive};{BATTERY#Neutral};{PERFORMANCE#Positive};
502,"Mới nhận hàng hôm qua, phải nói là tuyệt vời, ko chê vào đâu dc, cam tốt, pin khỏe, màn hình đẹp",5,20/11/2019,{SCREEN#Positive};{CAMERA#Positive};{BATTERY#Positive};{GENERAL#Positive};
503,Đth mua đc 20 ngày rồi dùng ổn tốt 5 sao nv nhiệt tình mh có đọc cmt bảo pin ảo nhưng mh thì ko thấy lỗi ảo này pin mh dùng 2 ngày nếu choei game coi yt liên tục 3 ngày nếu mh khá bận ít xem pin vậy là ổn r a chị em :)) còn quảng cáo gì gì đấy thì mh lại ko thấy quảng cáo gì cả có lẻ mh là người duy nhất ko gặp lỗi của các bạn nói :v rất thích giao diện mới lâu lâu hay dis bóng mess cơ mà chắc cập nhật sau sẽ hết <3 realme,5,14/07/2020,{BATTERY#Positive};{PERFORMANCE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
504,"Tại sao đang yên đang lành cập nhật xong lại bj lỗi này.máy sáng màn hình nhưng đen xì, tất cả các nút đều o phản hồi.thỉnh thoảng lạ bật lên nhưng o làm j dc màn hình cả",1,20/06/2020,{PERFORMANCE#Negative};
505,"Khá tốt mn nên mua, để chơi game thì cấu hình thấp là cân được hết, còn về tác vụ bt thì quá ok luôn!",5,22/02/2020,{PERFORMANCE#Positive};{GENERAL#Positive};
506,"Nhân dịp lễ giảm giá mạnh đã mua 1 con màu bạc ở chi nhánh 12 Nguyễn Trãi Quận 5, bạn nữ bán hàng tên Huyền xinh xắn lễ phép tư vấn rất nhiệt tình về dịch vụ 5 sao. Về chất lượng máy thì iphone 7 plus mạnh mượt vô đối chỉ có mỗi không tuỳ biến được nhiều như Android. Ít được tác động vào nên cũng ít virus hơn so với Android",5,1/5/2017,{PERFORMANCE#Positive};{SER&ACC#Positive};
507,Máy mua gần 1 tháng wifi mạnh 4g mạnh vậy mà lên chẳng noi ram 8g y như 2g vậy đt sử lý rất cham,1,5/3/2020,{FEATURES#Positive};{PERFORMANCE#Negative};
508,"Tôi mua từ 1/5 đến này đung khá ok . với tâm tiền này là được đây . Chưa thay lời làm gì cả, đã thế được mấy em bên TGDD hỗ trợ.Đã xình lại còn nói nhanh như giờ",5,27/05/2020,{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
509,Mới mua dk hơn 1 tuần đánh giá thì pin trâu. Chụp hình dk nhưng ko biết tsao chơi liên quân bị đơ giữa chừng đang vào trânj máy ko vào dk phải thoát ra vào lại . Ko biết đó bị j,3,23/03/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Negative};
510,Nhận máy hơn 2 tuần.. mọi thứ đều ổn.. mượt. Xuất sắc luông... trước xài iphone chuyển qua s20 ultra lướt sướng luông áh 😍😍😍,5,4/5/2020,{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};
511,"Sản phẩm sài mấy ngày đầu thì ok lắm, nhưg qa 1 tháng rồi sài hk êm.liên quân bị lắc, 3g lúc đc lúc hk. Cục sạc sài chưa j bị đen đầu . Ra đổi lại hk đc. Mìh mua góp giờ muốn đổi lại đt khác cug hk đc. Mih chịu lỗ 80% z ma cug hk đc, nhân viên noi nào góp xg mới đổi đc, moi đầu mua đt nhân viên noi nếu sài 1 2 thág j đó mih muốn đổi đt khác thì fai mất phí, giờ thì noi fai góp xg moi cho đổi.",1,24/03/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Neutral};{SER&ACC#Negative};
512,"Máy chơi game ổn không nóng, chụp hình ok. Nhưng đa nhiệm lúc chơi game màn hình ngang mà thoát ra về màn hình chính hay xóa đa nhiệm game đó thì có khi bị đơ tầm 4giây mới hoạt động tiếp được. Pin của máy tuy dung lượng cáo 5020mAh nhưng lại bị tụt độ chai pin khá nhanh mới mua về 1 tháng độ chai còn 88%",4,7/5/2020,{CAMERA#Positive};{BATTERY#Negative};{PERFORMANCE#Neutral};
513,Mới mua ngày mùng 5 tháng 3 năm 2020 thật không thể tin nổi. Mày rất tuyệt vời. Chính tôi cũng không thể tin nổi khi mình đã mua được em nó,5,9/3/2020,{GENERAL#Positive};{OTHERS};
514,quá tệ máy ko tải dc ứng dụng mà mới mua chưa dc 1 tháng đề nghị xem lại. mạng thì lâu lâu thì mất sóng .còn lại cx ok nhưng cần khắc phục lỗi mạng và ch play nhân viên phục dụ cũng nhiêt tình,1,19/07/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Neutral};{SER&ACC#Neutral};
515,"quá tốt trong tầm giá , tốt ,quá tốt nhưng chỉ tiếc là không có sạc nhanh nếu có sạc nhanh mà thêm chút tiền nữa cũng được",5,13/03/2020,{BATTERY#Neutral};{PRICE#Neutral};{GENERAL#Positive};
516,Đt lúc đầu thì bình thường mà sau 3 4 tháng thì bắt đầu tốn pin kinh khủng. Bàn phím bị giật và wifi yếu. Để qua đêm có mở wifi thì bị tuột gần 30%. Thất vọng thật sự,1,18/03/2020,{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Negative};
517,Mau hết pin quá. Xài dở tệ. Quảng cáo thì như đúng rồi. 4500 mà xài thua huawei 3000 mấy trăm nữa đúng là hết nói,1,9/1/2020,{BATTERY#Negative};{GENERAL#Negative};{SER&ACC#Negative};
518,Máy ngon cấu hình mạnh camera đẹp pin đủ dùng trong 1 ngày không có hiện tượng giực lang  tóc độ quét 90hz chơi game phê lòi sạt nhanh 65w thật kinh khủng 1% lên 100% chỉ 40phut là đầy.noi chung không có gì để chê,5,2 tuần trước,{SCREEN#Positive};{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
519,Các b nói sao... tôi xài hơn 1 nam.. cảm ứng nhạy... pin trâu... sạc nhanh... game lien quân bubg mượt.... chụp hình đep... nói chung máy v quá tốt vừa túi tiền....,5,7 ngày trước,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};
520,"Mình đã nhận được hàng tại điện máy xanh Ninh Hòa rồi,sau ngày sử dụng mình thấy pin trâu lắm bên cạnh đó thì sóng điện thoại sim 2 tụt quá có lúc có một nất thôi,,,
Lúc đầu mình mua máy xaomi tầm 3tr cũng bị như thế,,, người khác gọi không được nên khi máy này ra mình lại mua máy này vì thấy rất nhiều tính năng rất tốt,,,
Mình đang dùng xaomi k20 pro không bị tình trạng như mất sóng,, mình rất ủng hộ xaomi,, nhưng khi nhận thấy tình trạng như vậy rất thất vọng xaomi tầm trung này ,mình có thể đổi máy khác được không,, mình mới dùng 1ngày thôi,, máy xaomi 3tr mình không biết vì sao người khác gọi không được khi tìm hiểu nguyên nhân được thì máy quá ngày đổi rồi nên phải bỏ ,,,,",1,5/4/2020,{FEATURES#Negative};{BATTERY#Positive};{GENERAL#Negative};{SER&ACC#Negative};{OTHERS};
521,"Sản phẩm tốt phục vụ chu đáo 
Mà a cho em hỏi máy này có hỗ trợ xạc không dây không anh",5,9/7/2020,{BATTERY#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
522,"Thất vọng về con này, không đáng với tầm giá. Cảm ứng vân tay, nhận diện khuôn mặt rất chậm và lỗi. Pin 4500 nhưng rất mau tuột, mới sạc xong rút ra tuột 2%. Đổi từ j7 pro qua con này cảm thấy thua cả j7pro quá đáng tiết cho một chiếc điện thoại trong tầm giá. Đổi lại được cây bút tiện lợi, và cam rất nét khi quay video hình dáng đẹp",2,14/07/2020,{CAMERA#Positive};{FEATURES#Negative};{BATTERY#Negative};{PRICE#Neutral};{GENERAL#Negative};{SER&ACC#Positive};
523,Mới mua hôm 22/7/2020 tất cả mọi thứ về phần mềm điều ổn.chỉ có mỗi pin là tụt hơi nhanh.ko biết là nó như thế hay là do máy nữa.ai mua để ko cho ngày dài thì đc chứ pin nayd dùng chắc buổi sáng là hết r,3,23/07/2020,{BATTERY#Negative};{PERFORMANCE#Positive};
524,"Bắt wifi yếu (dùng cùng wifi với con iPhone 8, con iPhone xem Youtube ầm ầm, con 9S này đứng đơ luôn). Loa ngoài quá nhỏ và rè, điện thoại rung yếu. Được cái pin dùng 3 ngày, xác nhanh.",2,2 tuần trước,{FEATURES#Negative};{BATTERY#Positive};
525,Mới mua dc 2h Máy cảm giác nặng.dày mọi thứ vẫn chưa thử........................,3,1/5/2020,{DESIGN#Neutral};
526,"Màn hình 90 Hz mượt vãi ,pubg lên 60 fps , pin sạc nhanh chơi trước quạt cũng không quá nóng sản phẩm tuyệt vời",5,8/6/2020,{SCREEN#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
527,Minh đang xài reno 2f chuyển qua reno 4 thấy vân tay nhạy hơn pin còn mới thì lau hết sau này ko bit sao chip 720g cung mạnh mượt hơn p70 nhìu máy đẹp mỗi tội máy làm từ nhựa thấy ko thik bằng reno 2f màng hình củng nhỏ hơn tí nv tgdđ thì ok khỏi pai nói,5,11/8/2020,{SCREEN#Negative};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Negative};{SER&ACC#Positive};
528,Mọi thứ đều ok.Máy hơi lag nhưng trước giờ dùng Android nhiều nên thấy thế cũng chấp nhận được...trừ 1 cái là vân tay tệ,4,13/01/2020,{FEATURES#Negative};{PERFORMANCE#Neutral};{GENERAL#Positive};
529,Đt của mình mới mua được hơn 7 tháng máy lúc nào cũng bị nóng. Nghe nhạc onl face hay cho game hoặc sạc .là máy nóng xong giật lag  nó bị từ lúc mới mua được 1-2 tuần cũng đt này thằng e mình mua sau mấy tháng đt nó không nóng xíu nào k giật lag . Cho mình hỏi cái này có phải do lỗi từ trước không,3,8/6/2020,{PERFORMANCE#Negative};{OTHERS};
530,"Mới mua máy Xiaomi note 7 1 ngày nên vẫn chưa biết máy có thật sự ổn hay không: cảm nhận trước là loa to rõ, pin sạc nhanh (20%-100%) đúng 2 tiếng, pin không đến mức trâu nhưng dùng ổn. Nhưng ấn tượng mạnh về cách phục vụ của TGDD.",5,29/07/2019,{FEATURES#Positive};{BATTERY#Positive};{SER&ACC#Positive};
531,"Về pin do sử dụng màn hình fullhd plus nên pin chỉ ở mức trung bình.
Camera sau thì trong phân khúc này thì có thể xem là tốt. Camera trước thì ổn.
Hiệu năng chơi game tốt. Máy trang bị con chíp thế hệ mới nên có vài tựa game chưa đc tối ưu như các dòng chíp cũ.
Điểm antutu khoảng 270000 điểm.
Giao diện đẹp.
Nói chung đây là một máy đáng mua trong tầm giá.
Còn độ bền thì chưa biết được. Sẽ đánh giá lại sau một thời gian dùng thử.
Cuối cùng là mình rất hài lòng về thái độ cũng như sự phục vụ chu đáo của nhân viên. Rất có cảm tình. Vote 5*",5,18/11/2019,{SCREEN#Neutral};{CAMERA#Positive};{BATTERY#Neutral};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
532,Máy android là 1 dạng tùy biến ko có gg vs các ứng dụng của gg thì càng tốt . Thích hì cài cùng đơn giản mà . Ghét mỗi nhà huawei dùng con chip lởm cấu hình cùi so vs hãng xiaomi và vismat thì quá max .,1,1/6/2020,{OTHERS};
533,"Máy này sao toàn bị lổi cục rừng ko vậy
Máy không hiển thị các thông báo trên ứng dụng",3,3/8/2020,{PERFORMANCE#Negative};{OTHERS};
534,"Sau 1thag sử dụng thấy máy xuống pin nhanh, hay bị giật, đặc biệt vào tra từ điển. Thật sự thấy k đáng đồng tiền. Cam thì tối. Vài đánh giá chân thật nhất.",1,18/06/2019,{CAMERA#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{PRICE#Negative};{OTHERS};
535,Máy dùng ngón trong tầm giá mọi thứ đều ổn đặc biệt là pin trâu dùng thả ga sạc nhanh,5,13/04/2020,{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};
536,Sao mk sử dụng đc 1 thời gian có 3 game mk tải là liên quân free fire pubg tất cả đều ko vô đc là sao tư vấn giúp mk,4,16/08/2020,{PERFORMANCE#Negative};
537,"Bàn phím dởm, nhắn tin hay bị nhảy chữ. Pin thì lướt web đọc báo thôi mà một ngày cũng sạc ít nhất 2 lần. Thất vọng.",1,30/08/2019,{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Negative};
538,Sản phẩm thiết kế kiểu mới đẹp sang trọng. Màu máy đẹp thời trang. Pin lớn sài lâu hết pin.,5,9/6/2020,{BATTERY#Positive};{DESIGN#Positive};
539,Sao máy chạy 4g kém vậy mới mua 3 hôm ức phát điên mọi người có bị vậy ko 10tr mà chơi trò choi giải trí mà ức chế qua,1,29/05/2020,{FEATURES#Negative};{PRICE#Neutral};{GENERAL#Negative};
540,"Bắt sóng kém thường xuyên khởi động lại máy mới có 4g, sạt pin lổi hoài, lúc sạt được lúc sạt không vô pin",2,4/12/2019,{FEATURES#Negative};{BATTERY#Negative};
